movie_title,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Jackie Brown ,0.171182266,0.420338983,0.695652174,0.038652174,0.034375,0.052132987,0.141756901,0.038862242,0.11627907,0.091124728,0.000982341,0.802083333,0.00729927,0.766233766,0.045209177,0
A Hard Day's Night ,0.128078818,0.193220339,0.001913043,0.030608696,0.001226563,0.000676975,0.018596735,0.003864602,0.023255814,0.04309152,4.58E-05,0.458333333,0.005291971,0.792207792,0.038461538,0
Hoffa ,0.03817734,0.372881356,0,0.009130435,0.00068125,0.03192131,0.010131031,0.002122638,0.046511628,0.013243724,0.002865194,0.75,0.001919708,0.649350649,0.078947368,0.002719198
Half Past Dead ,0.070197044,0.230508475,0.003043478,0.009695652,0.000721875,0.020198896,0.007254289,0.002824601,0,0.025894446,0.001064204,0.854166667,0.003240876,0.38961039,0.045209177,0.001616046
Garden State ,0.251231527,0.244067797,0,0.012782609,0.000976563,0.035215465,0.111015831,0.002520062,0.069767442,0.19312117,0.00020464,0.875,0.002766423,0.779220779,0.078947368,0
Wimbledon ,0.157635468,0.230508475,0.000521739,0.028826087,0.00625,0.022131778,0.030677156,0.014206752,0.023255814,0.033998814,0.002537742,0.875,0.02919708,0.61038961,0.078947368,0
Bran Nue Dae ,0.039408867,0.196610169,0.000130435,0.001652174,7.19E-05,0.000144466,0.00081846,0.000342607,0.162790698,0.005930026,0.000532093,0.927083333,0.000335766,0.61038961,0.078947368,0.001372493
The Devil's Own ,0.080049261,0.274576271,0.003434783,0.086956522,0.0171875,0.056379596,0.026984321,0.039724088,0,0.02233643,0.007040218,0.802083333,0.080291971,0.584415584,0.078947368,0.002805158
21 ,0.176108374,0.315254237,0.005478261,0.043478261,0.028125,0.106717418,0.113309058,0.039073896,0.046511628,0.054753904,0.002865194,0.916666667,0.03649635,0.675324675,0.078947368,0
Crossroads ,0.13546798,0.213559322,0.001434783,0.005869565,0.0015625,0.048899707,0.020247858,0.002331247,0.023255814,0.114054161,0.000982341,0.854166667,0.001372263,0.220779221,0.045209177,0
Thr3e ,0.02955665,0.240677966,0.000391304,0.00873913,0.001520313,0.001286967,0.002397975,0.003511336,0,0.01759241,0.000196454,0.895833333,0.006364964,0.454545455,0.078947368,0.000716332
City Hall ,0.060344828,0.274576271,0.00073913,0.038652174,0.021875,0.026692553,0.009904371,0.027221232,0.046511628,0.011662384,0.00327451,0.791666667,0.006861314,0.597402597,0.045209177,0.000885387
Event Horizon ,0.210591133,0.338983051,0.023695652,0.024,0.001128125,0.034998329,0.071259274,0.003844807,0,0.1692034,0.004911775,0.802083333,0.004270073,0.662337662,0.078947368,0.028653295
Sabotage ,0.285714286,0.26779661,0.019695652,0.005217391,0.0015625,0.013806348,0.028108742,0.00222009,0.069767442,0.041707847,0.002865194,0.979166667,0.00150365,0.532467532,0.045209177,0.028653295
Black Hawk Down ,0.245073892,0.413559322,0,0.024217391,0.003125,0.142850455,0.172815768,0.006501911,0,0.217829611,0.007531397,0.84375,0.005985401,0.792207792,0.078947368,0.028653295
The Muppets ,0.488916256,0.247457627,0.001434783,0.003652174,0.001515625,0.116535302,0.044486226,0.002034322,0.069767442,0.049614548,0.003683827,0.947916667,0.000664234,0.714285714,0.045209177,0.074498567
Bandits ,0.161330049,0.315254237,0.011826087,0.008391304,0.0203125,0.054599341,0.03375215,0.021217243,0.046511628,0.051393556,0.006549039,0.84375,0.003284672,0.649350649,0.078947368,0
Sorority Boys ,0.064039409,0.213559322,0.001391304,0.021869565,0.000826563,0.013410293,0.007102788,0.003643811,0.069767442,0.020557422,0.000982341,0.854166667,0.003839416,0.493506494,0.045209177,0.001452722
Moonlight Mile ,0.13546798,0.277966102,0.00226087,0.015086957,0.0234375,0.008981912,0.007088585,0.025416838,0.069767442,0.028859458,0.00171911,0.854166667,0.00729927,0.662337662,0.078947368,0.001045845
Remember Me ,0.193349754,0.281355932,0.002043478,0.010347826,0.0328125,0.025058145,0.067440386,0.033633304,0,0.071160308,0.001309793,0.9375,0.003948905,0.727272727,0.045209177,0.068767908
The Names of Love ,0.10591133,0.237288136,0.000130435,0.000391304,0.000115625,0.000675437,0.003727751,0.000217745,0.023255814,0.00395335,0.000376553,0.9375,0.000379562,0.727272727,0.045209177,0
A Simple Plan ,0.15270936,0.308474576,0,0.010608696,0.001545313,0.021448362,0.02997528,0.003601176,0.023255814,0.082032022,0.001391657,0.8125,0.006481752,0.766233766,0.045209177,0
Mad City ,0.071428571,0.288135593,0.014478261,0.013782609,0.00151875,0.013880283,0.009798439,0.003968145,0.046511628,0.014232062,0.004093143,0.802083333,0.00520438,0.597402597,0.078947368,0.001997135
Stealing Harvard ,0.062807882,0.186440678,0.002347826,0.019782609,0.001539063,0.018373788,0.006631715,0.004667063,0.023255814,0.017987745,0.002046562,0.854166667,0.004649635,0.454545455,0.045209177,0.000616046
Bridge to Terabithia ,0.221674877,0.223728814,0.002043478,0.130434783,0.021875,0.108130654,0.065325884,0.042743593,0.069767442,0.10298478,0.001391657,0.90625,0.080291971,0.727272727,0.045209177,0.017191977
Bad Teacher ,0.350985222,0.227118644,0.00226087,0.016695652,0.0046875,0.131876324,0.094932473,0.008446393,0,0.058311919,0.001637246,0.947916667,0.006985401,0.532467532,0.045209177,0.045845272
TRON: Legacy ,0.57635468,0.322033898,0.015826087,0.043478261,0.01875,0.226233187,0.156340638,0.038904877,0,0.131251235,0.013916728,0.9375,0.072992701,0.675324675,0.078947368,0.085959885
Spider-Man ,0.357142857,0.308474576,0,0.173913043,0.0375,0.530839178,0.322329989,0.061644816,0,0.397509389,0.011378968,0.854166667,0.080291971,0.74025974,0.045209177,0.014326648
A Most Violent Year ,0.429802956,0.322033898,0.003391304,0.032391304,0.0015625,0.007559407,0.027100906,0.006058807,0,0.035382487,0.001637246,0.979166667,0.007072993,0.701298701,0.078947368,0
50 First Dates ,0.179802956,0.233898305,0.003826087,0.01426087,0.0171875,0.158811002,0.157476895,0.019721956,0.046511628,0.089938723,0.006139723,0.875,0.003116788,0.675324675,0.078947368,0.031518625
She's Out of My League ,0.22044335,0.250847458,0.000608696,0.032869565,0.003125,0.041530998,0.060200893,0.008690025,0.023255814,0.025696778,0.001637246,0.9375,0.006817518,0.623376623,0.078947368,0
Hotel Transylvania ,0.314039409,0.206779661,0.011565217,0.47826087,0.01875,0.195018774,0.097139888,0.056555967,0.046511628,0.033010476,0.006958355,0.958333333,0.080291971,0.714285714,0.045209177,0.080229226
The Jungle Book ,0.454433498,0.257627119,0.173913043,0.025695652,0.0296875,0.476847164,0.06277049,0.050128668,0,0.078474007,0.014326044,1,0.094890511,0.805194805,0.045209177,0.186246418
Movie 43 ,0.22044335,0.216949153,0,0.130434783,0.03125,0.011608867,0.046835673,0.062520366,0.23255814,0.069381301,0.000491161,0.96875,0.102189781,0.350649351,0.045209177,0.071633238
You Kill Me ,0.147783251,0.213559322,0.005695652,0.003913043,0.000776563,0.003190889,0.00959841,0.001181612,0.023255814,0.014825064,0.000327435,0.90625,0.000824818,0.636363636,0.092442645,0.002378223
Clockstoppers ,0.083743842,0.216949153,0.039391304,0.022956522,0.003125,0.048632561,0.006632307,0.005964399,0,0.01838308,0.002128426,0.854166667,0.004284672,0.467532468,0.045209177,0.002504298
3 Ninjas Kick Back ,0.004926108,0.213559322,0.000782609,0.007869565,0.000625,0.01549474,0.003962695,0.001752623,0,0.004941688,0.001637246,0.770833333,0.001605839,0.350649351,0.045209177,0.001272206
Down and Out with the Dolls ,0.013546798,0.196610169,0,0.000130435,0.00041875,7.73E-05,5.09E-05,0.000484217,0,0.000593003,9.82E-05,0.84375,0.000321168,0.584415584,0.04048583,7.74E-05
Hero ,0.34729064,0.169491525,0.026565217,0.025043478,0.0078125,0.000111503,0.088420301,0.009484872,0.093023256,0.16604072,0.002537742,0.854166667,0.004693431,0.818181818,0.078947368,0
Freddy Got Fingered ,0.118226601,0.193220339,0.01626087,0.021043478,0.001290625,0.018736011,0.023543594,0.004094529,0.023255814,0.122158529,0.00122793,0.84375,0.003671533,0.376623377,0.045209177,0
Panic Room ,0.285714286,0.277966102,0.913043478,0.010304348,0.0265625,0.125322147,0.121969464,0.027623224,0,0.167819727,0.003929416,0.854166667,0.002364964,0.675324675,0.078947368,0
Fast Five ,0.419950739,0.345762712,0.029608696,0.52173913,0.0359375,0.275875443,0.168537052,0.084273598,0.069767442,0.072148646,0.010232883,0.947916667,0.102189781,0.74025974,0.078947368,0.154727794
Exorcist: The Beginning ,0.204433498,0.322033898,0.009217391,0.017130435,0.000957813,0.054982759,0.016943245,0.002999711,0,0.06068393,0.004093143,0.875,0.003080292,0.454545455,0.055330634,0.002558739
The Tourist ,0.39408867,0.247457627,0.009,0.130434783,0.0625,0.08892898,0.104512537,0.08401474,0,0.073729986,0.008186303,0.9375,0.080291971,0.571428571,0.078947368,0.071633238
The Royal Tenenbaums ,0.269704433,0.271186441,0,0.014217391,0.0203125,0.068840345,0.123762028,0.022245063,0.023255814,0.18995849,0.00171911,0.84375,0.00729927,0.779220779,0.078947368,0
The Young Victoria ,0.230295567,0.237288136,0.009217391,0.039956522,0.003125,0.014452514,0.026587223,0.008968678,0.023255814,0.019569085,0.002865194,0.927083333,0.00729927,0.74025974,0.078947368,0
Cop Land ,0.160098522,0.305084746,0.019391304,0.043478261,0.034375,0.059021159,0.041172143,0.061085987,0.069767442,0.04071951,0.000818614,0.802083333,0.094890511,0.688311688,0.045209177,0.005730659
Daylight ,0.073891626,0.284745763,0.015521739,0.015913043,0.0203125,0.043241495,0.031440578,0.038259254,0,0.019766752,0.006549039,0.791666667,0.072992701,0.545454545,0.045209177,0
On the Waterfront ,0.163793103,0.26440678,0.026217391,0.012130435,0.015625,0.012622967,0.05970378,0.016892787,0.046511628,0.055346907,7.45E-05,0.354166667,0.003036496,0.857142857,0.045209177,0
Street Kings ,0.232758621,0.26779661,0.019695652,0.086956522,0.028125,0.034734109,0.056154162,0.051585888,0.093023256,0.037161494,0.001637246,0.916666667,0.080291971,0.675324675,0.078947368,0
Opal Dream ,0.028325123,0.189830508,0.000478261,0.000782609,0.000289063,1.79E-05,0.000478175,0.000455286,0,0.000988338,0.000933223,0.895833333,0.000452555,0.649350649,0.045209177,0.000386819
Babe: Pig in the City ,0.073891626,0.227118644,0.032608696,0.010043478,0.0015625,0.024086392,0.014713933,0.003838716,0,0.042498517,0.006549039,0.8125,0.007087591,0.545454545,0.045209177,0.002762178
Fiddler on the Roof ,0.080049261,0.511864407,0.012086957,0.002217391,0.000628125,0.065745515,0.017655772,0.001422198,0,0.029452461,0.000736751,0.53125,0.00250365,0.831168831,0.078947368,0
Connie and Carla ,0.092364532,0.26440678,0.002347826,0.020130435,0.001228125,0.010590477,0.004043772,0.004156959,0.069767442,0.022929433,0.001637246,0.875,0.004138686,0.61038961,0.045209177,0.002647564
Flyboys ,0.150246305,0.372881356,0.001,0.025173913,0.0171875,0.017201878,0.021044421,0.019237738,0.023255814,0.048626211,0.004911775,0.895833333,0.005686131,0.649350649,0.078947368,0.005730659
Swordfish ,0.20320197,0.233898305,0.002478261,0.035652174,0.03125,0.09174528,0.092040936,0.039501774,0.093023256,0.107135798,0.006549039,0.84375,0.02189781,0.636363636,0.078947368,0
The Saint ,0.077586207,0.291525424,0.007652174,0.003652174,0.0003,0.080676943,0.030851145,0.00072328,0,0.036173157,0.00556668,0.802083333,0.000854015,0.597402597,0.078947368,0
Back to the Future Part II ,0.15270936,0.26440678,0,0.03,0.0015625,0.155817163,0.20125947,0.005573067,0,0.064439613,0.00327451,0.71875,0.006343066,0.805194805,0.045209177,0.034383954
All the Pretty Horses ,0.103448276,0.644067797,0,0.035652174,0.0203125,0.02041663,0.006736464,0.022849573,0.046511628,0.035975489,0.004666185,0.833333333,0.006284672,0.545454545,0.078947368,0.001868195
The Cat in the Hat ,0.133004926,0.176271186,0.001478261,0.018869565,0.0011875,0.132078872,0.021321384,0.004205686,0.023255814,0.089938723,0.008923072,0.864583333,0.005423358,0.285714286,0.045209177,0.002710602
The Purge: Election Year ,0.201970443,0.26779661,0.002826087,0.017086957,0.001246875,0.103674397,0.01041036,0.003776286,0.023255814,0.01838308,0.000818614,1,0.003394161,0.584415584,0.078947368,0
Tin Cup ,0.057881773,0.355932203,0.001782609,0.035130435,0.001534375,0.070813969,0.022432785,0.005554794,0,0.014232062,0.003683827,0.791666667,0.006153285,0.61038961,0.078947368,0.00286533
People I Know ,0.050492611,0.237288136,0.000130435,0.019217391,0.021875,0.00016017,0.005836927,0.023772327,0.069767442,0.015813402,0.001800973,0.854166667,0.003693431,0.506493506,0.045209177,0.000621777
Shadow Conspiracy ,0.028325123,0.247457627,0.007391304,0.011695652,0.001326563,0.002832823,0.002247658,0.003741264,0.046511628,0.007906701,0.003683827,0.802083333,0.004547445,0.428571429,0.078947368,0.000194842
The Boy Next Door ,0.18226601,0.206779661,0.015521739,0.014173913,0.0046875,0.046528775,0.016092827,0.007319599,0.023255814,0.025696778,0.000327435,0.989583333,0.003394161,0.38961039,0.078947368,0.022922636
Looper ,0.724137931,0.301694915,0,0.021826087,0.0359375,0.087399942,0.253829688,0.056929027,0,0.13164657,0.002455878,0.958333333,0.094890511,0.753246753,0.078947368,0.214899713
About a Boy ,0.193349754,0.240677966,0.005608696,0.000130435,0.000103125,0.053341472,0.085228722,0.000112679,0,0.077090334,0.002455878,0.854166667,3.65E-05,0.714285714,0.078947368,0
Argo ,0.806650246,0.338983051,0,0.02826087,0.0015625,0.17885374,0.267765995,0.004770606,0.023255814,0.137181261,0.003642895,0.958333333,0.004817518,0.792207792,0.078947368,0.255014327
Pirates of the Caribbean: Dead Man's Chest ,0.384236453,0.410169492,0.024478261,0.043478261,0.0625,0.55625155,0.308940506,0.073829428,0.046511628,0.361929235,0.018419204,0.895833333,0.03649635,0.74025974,0.078947368,0.014326648
Inkheart ,0.197044335,0.257627119,0.001478261,0.02026087,0.0046875,0.02272392,0.035642361,0.008114446,0.069767442,0.02154576,0.004911775,0.916666667,0.00729927,0.584415584,0.078947368,0
The Gift ,0.36453202,0.26440678,0,0.019913043,0.0015625,0.057555295,0.047291359,0.004895467,0.023255814,0.054951571,0.000409298,0.989583333,0.00410219,0.714285714,0.078947368,0.042979943
Mrs. Doubtfire ,0.068965517,0.322033898,0,0.030913043,0.0765625,0.288229059,0.107337792,0.079486242,0.11627907,0.04388219,0.002046562,0.760416667,0.00729927,0.688311688,0.078947368,0
Lakeview Terrace ,0.201970443,0.271186441,0.005173913,0.014434783,0.0015625,0.051627943,0.02394661,0.003627061,0.023255814,0.026487448,0.001800973,0.916666667,0.00679562,0.584415584,0.078947368,0
Ip Man 3 ,0.094827586,0.254237288,0.001086957,0.002217391,0.000720313,0.002795967,0.012964571,0.000936458,0,0.008697371,0.002947058,0.989583333,0.000576642,0.727272727,0.078947368,0.034383954
The Big Wedding ,0.162561576,0.2,0.000695652,0.086956522,0.0765625,0.028644454,0.022185412,0.112955096,0.186046512,0.021150425,0.002865194,0.96875,0.160583942,0.519480519,0.078947368,0
Deep Blue Sea ,0.243842365,0.254237288,0.009217391,0.03526087,0.0015625,0.096840801,0.058610725,0.005629406,0.023255814,0.12690255,0.004911775,0.822916667,0.007116788,0.545454545,0.078947368,0
Star Trek Beyond ,0.395320197,0.311864407,0.029608696,0.004565217,0.001559375,0.171554883,0.031721683,0.002020617,0.093023256,0.085194703,0.015144676,1,0.000868613,0.766233766,0.078947368,0.085959885
The Sum of All Fears ,0.215517241,0.318644068,0.001347826,0.021608696,0.0171875,0.155779451,0.05119014,0.019118968,0,0.112077486,0.00556668,0.854166667,0.004781022,0.623376623,0.078947368,0
The Infiltrator ,0.087438424,0.328813559,0.002826087,0.015,0.00123125,0.019652801,0.001524478,0.003203752,0.023255814,0.005534691,0.002046562,1,0.003087591,0.74025974,0.078947368,0
Dragonball: Evolution ,0.158866995,0.237288136,0.003043478,0.004304348,0.000739063,0.012298936,0.033404764,0.001674965,0,0.103380115,0.003683827,0.927083333,0.00229927,0.142857143,0.078947368,0
Kansas City ,0.036945813,0.291525424,0.02173913,0.023043478,0.01875,0.00169935,0.002089647,0.022199382,0.046511628,0.008499703,0.001555383,0.791666667,0.00729927,0.61038961,0.045209177,0.000653295
The Four Feathers ,0.128078818,0.322033898,0.006913043,0.001695652,0.0046875,0.024070831,0.016644385,0.00478431,0.046511628,0.04230085,0.002865194,0.854166667,0.000445255,0.636363636,0.078947368,0
Mickey Blue Eyes ,0.109605911,0.244067797,0.00026087,0.025391304,0.001110938,0.044528503,0.017732114,0.004435613,0.023255814,0.022929433,0.00327451,0.822916667,0.004985401,0.545454545,0.045209177,0.001275072
Diary of the Dead ,0.343596059,0.220338983,0,0.008347826,0.000889063,0.001252401,0.024142496,0.002736284,0,0.06542795,0.000163709,0.90625,0.003861314,0.532467532,0.045209177,0
Deuce Bigalow: European Gigolo ,0.119458128,0.179661017,8.70E-05,0.005956522,0.000923438,0.029275685,0.024402296,0.002632741,0,0.032615141,0.001800973,0.885416667,0.003569343,0.38961039,0.045209177,0.002541547
Hollow Man ,0.22044335,0.301694915,0.03126087,0.018391304,0.001301563,0.096263814,0.06026244,0.003587471,0,0.123937537,0.007776987,0.833333333,0.004554745,0.532467532,0.045209177,0
3:10 to Yuma ,0.362068966,0.311864407,0.019391304,0.026086957,0.0359375,0.070445135,0.140769778,0.051083398,0.023255814,0.110496145,0.004502459,0.90625,0.058394161,0.805194805,0.078947368,0
Message in a Bottle ,0.103448276,0.342372881,0.001869565,0.01573913,0.028125,0.069425966,0.017124927,0.030172217,0,0.04388219,0.004502459,0.822916667,0.004759124,0.584415584,0.078947368,0
Mission: Impossible II ,0.290640394,0.315254237,0.026521739,0.028391304,0.015625,0.283228843,0.143323989,0.018165761,0,0.281676221,0.010232883,0.833333333,0.00579562,0.584415584,0.078947368,0
Are We There Yet? ,0.091133005,0.220338983,0.001391304,0.024478261,0.001290625,0.108219255,0.013418482,0.005417752,0.046511628,0.029254793,0.002619605,0.885416667,0.004686131,0.38961039,0.045209177,0.0022149
The Shawshank Redemption ,0.243842365,0.379661017,0,0.020043478,0.0171875,0.037266397,1,0.02054878,0,0.818936549,0.002046562,0.770833333,0.005437956,1,0.045209177,0.309455587
They Live ,0.210591133,0.213559322,0,0.005782609,0.000554688,0.017105416,0.04349496,0.001274496,0,0.065625618,0.000327435,0.708333333,0.00110219,0.74025974,0.078947368,0.077363897
Kangaroo Jack ,0.088669951,0.2,0.000782609,0.009826087,0.001028125,0.0877506,0.013890146,0.001877484,0,0.035580154,0.004911775,0.864583333,0.001875912,0.363636364,0.078947368,0.002458453
Everyone Says I Love You ,0.083743842,0.240677966,0.47826087,8.70E-05,0.0015625,0.012773501,0.017800172,0.002457631,0,0.027475786,0.001637246,0.791666667,0.004467153,0.675324675,0.045209177,0
All the Queen's Men ,0.022167488,0.254237288,0.001043478,0.005434783,0.0012125,2.97E-05,0.001320307,0.002637309,0.023255814,0.007709033,0.002046562,0.84375,0.004343066,0.376623377,0.078947368,0.000553009
Boiler Room ,0.161330049,0.305084746,0.002,0.030478261,0.021875,0.022272045,0.02444609,0.026397454,0.069767442,0.048428543,0.000654888,0.833333333,0.006029197,0.701298701,0.045209177,0
Birthday Girl ,0.13546798,0.213559322,0.000695652,0.011217391,0.000885938,0.00646903,0.012738503,0.002702785,0.023255814,0.031231469,0.001064204,0.84375,0.002379562,0.584415584,0.078947368,0.001770774
Full Frontal ,0.131773399,0.240677966,0,0.029782609,0.0125,0.003295549,0.005123216,0.017247575,0,0.033801146,0.000163709,0.854166667,0.005284672,0.402597403,0.045209177,0.000383954
Michael Clayton ,0.366995074,0.301694915,0.009086957,0.022652174,0.0015625,0.064463433,0.078923681,0.005000533,0,0.071555643,0.002046562,0.90625,0.006540146,0.74025974,0.078947368,0
Behind Enemy Lines ,0.160098522,0.257627119,0.009217391,0.016913043,0.000903125,0.077670194,0.051425677,0.003873738,0.046511628,0.081043685,0.00327451,0.84375,0.004109489,0.623376623,0.078947368,0
Stolen Summer ,0.036945813,0.206779661,0.000782609,0.025956522,0.001490625,0.000157368,0.001428606,0.005940036,0.023255814,0.010674046,0.000122777,0.854166667,0.00559854,0.636363636,0.045209177,0.00087106
Gangster Squad ,0.509852217,0.281355932,0.007869565,0.013043478,0.0515625,0.060481541,0.102692159,0.052895406,0.069767442,0.051986559,0.004911775,0.96875,0.00219708,0.662337662,0.078947368,0.114613181
Things to Do in Denver When You're Dead ,0.062807882,0.288135593,0.001695652,0.027913043,0.01875,0.000696384,0.01322082,0.022671417,0.046511628,0.028266456,0.000573025,0.78125,0.007080292,0.675324675,0.045209177,0
Take the Lead ,0.123152709,0.298305085,0.000130435,0.019086957,0.0015625,0.045631567,0.01287876,0.005781676,0,0.024906108,0.002455878,0.895833333,0.00519708,0.662337662,0.045209177,0
The Great Raid ,0.098522167,0.345762712,0.005695652,0.010521739,0.0171875,0.013367869,0.010773134,0.018474868,0,0.035975489,0.006549039,0.885416667,0.002175182,0.662337662,0.078947368,0
Bridget Jones: The Edge of Reason ,0.174876847,0.26440678,0.00073913,0.008086957,0.021875,0.052863323,0.043976685,0.023805826,0.023255814,0.050998221,0.00327451,0.875,0.00729927,0.558441558,0.078947368,0
Don Juan DeMarco ,0.052955665,0.227118644,0.000826087,0.042478261,0.0625,0.02919089,0.024444314,0.079365949,0.069767442,0.022929433,0.002046562,0.770833333,0.072992701,0.675324675,0.045209177,0
The Beyond ,0.248768473,0.176271186,0.01673913,0.000956522,7.50E-05,0.000165975,0.00886517,0.000187292,0,0.049812216,3.27E-05,0.635416667,0.000160584,0.688311688,0.078947368,0.005730659
The Legend of Tarzan ,0.304187192,0.271186441,0.01226087,0.004478261,0.0171875,0.163117251,0.025072806,0.032243083,0.046511628,0.047044871,0.01473536,1,0.072992701,0.649350649,0.078947368,0.083094556
School of Rock ,0.25,0.26440678,0,0.021173913,0.003125,0.106846911,0.124677543,0.00670443,0.023255814,0.094485076,0.002865194,0.864583333,0.00679562,0.714285714,0.045209177,0
The Diary of a Teenage Girl ,0.205665025,0.244067797,0.000956522,0.003478261,0.015625,0.001941918,0.009847558,0.01702983,0.069767442,0.014034394,0.000163709,0.989583333,0.00729927,0.688311688,0.078947368,0
A Nightmare on Elm Street 2: Freddy's Revenge ,0.168719212,0.193220339,0.001217391,0.009434783,0.000665625,0.039447224,0.02573148,0.002241408,0,0.064439613,0.000180081,0.677083333,0.002620438,0.493506494,0.045209177,0
Fame ,0.163793103,0.315254237,0.002782609,0.027695652,0.0012625,0.029522524,0.008318938,0.008731138,0,0.016011069,0.00147352,0.927083333,0.005255474,0.441558442,0.078947368,0
Two Weeks Notice ,0.14408867,0.240677966,0.001304348,0.011652174,0.0015625,0.122691567,0.050698354,0.004013826,0.046511628,0.052974896,0.004911775,0.854166667,0.007124088,0.584415584,0.045209177,0
The Negotiator ,0.082512315,0.372881356,0.020565217,0.012782609,0.028125,0.058492532,0.063454019,0.030685365,0.046511628,0.054951571,0.004093143,0.8125,0.006,0.74025974,0.078947368,0.008595989
Richard III ,0.06773399,0.250847458,0.000521739,0.043478261,0.0328125,0.003418565,0.006869027,0.036486836,0.069767442,0.017197075,0.000491161,0.78125,0.00729927,0.766233766,0.078947368,0
Curse of the Golden Flower ,0.231527094,0.284745763,0.026565217,0.000434783,0.001373438,0.008632852,0.021571123,0.001445038,0.046511628,0.045068195,0.003683827,0.895833333,0.000379562,0.701298701,0.078947368,0
Another Year ,0.304187192,0.33559322,0.026434783,0.016782609,0.0015625,0.004214409,0.013980692,0.003448906,0,0.027673453,0.000818614,0.9375,0.004226277,0.74025974,0.078947368,0
Scream 3 ,0.259852217,0.291525424,0,0.003086957,0.000448438,0.117208741,0.05831009,0.000913617,0.093023256,0.144890295,0.00327451,0.833333333,0.001145985,0.506493506,0.078947368,0
The Young Messiah ,0.028325123,0.274576271,0.000826087,0.004652174,0.000376563,0.008497522,0.00085456,0.001254701,0,0.005732358,0.001514452,1,0.000861314,0.493506494,0.078947368,0
Grown Ups 2 ,0.169950739,0.240677966,0.009608696,0.47826087,0.01875,0.175762477,0.063803181,0.059794741,0.093023256,0.050207551,0.006549039,0.96875,0.080291971,0.493506494,0.045209177,0.040114613
Mama ,0.482758621,0.237288136,0.005521739,0.010869565,0.0015625,0.09413218,0.079812565,0.002967734,0.023255814,0.05989326,0.001637246,0.96875,0.002481752,0.597402597,0.045209177,0.163323782
March or Die ,0.006157635,0.261016949,0.00026087,0.016304348,0.001504688,0.001314702,0.001307879,0.003363635,0.023255814,0.004941688,0.000736751,0.59375,0.005474453,0.61038961,0.045209177,0.00034957
Terminator Salvation ,0.518472906,0.298305085,0.016,0.042956522,0.0359375,0.164784884,0.169308168,0.041825408,0,0.1923305,0.016372624,0.927083333,0.02189781,0.649350649,0.078947368,0
Four Brothers ,0.150246305,0.26779661,0.013434783,0.020956522,0.0015625,0.097940104,0.065032351,0.004172186,0.069767442,0.06700929,0.003683827,0.885416667,0.004773723,0.688311688,0.078947368,0
Beverly Hills Cop II ,0.060344828,0.237288136,0.52173913,0.026304348,0.0014625,0.202056181,0.050195916,0.006275029,0.023255814,0.018580747,0.002292152,0.697916667,0.006576642,0.623376623,0.078947368,0
Willard ,0.157635468,0.237288136,0.00073913,0.00373913,0.001045313,0.009009771,0.008974061,0.001929256,0,0.041905515,0.001800973,0.864583333,0.003131387,0.597402597,0.078947368,0
Peaceful Warrior ,0.052955665,0.305084746,0.004695652,0.017391304,0.000990625,0.001387882,0.012085155,0.004070166,0.023255814,0.034394149,0.000818614,0.895833333,0.003182482,0.74025974,0.078947368,0
Free State of Jones ,0.096059113,0.369491525,0.016434783,0.013173913,0.0171875,0.026810852,0.001818011,0.019469188,0.023255814,0.009092706,0.004093143,1,0.004029197,0.662337662,0.045209177,0.028653295
Faithful ,0.024630542,0.206779661,0.006521739,0.006521739,0.001529688,0.002766367,0.000940963,0.002556606,0.069767442,0.003558015,0.001064204,0.791666667,0.002810219,0.558441558,0.045209177,0.000197708
Zodiac ,0.463054187,0.447457627,0.913043478,0.021521739,0.0328125,0.043455548,0.178294064,0.05623011,0,0.116228504,0.005321091,0.90625,0.109489051,0.792207792,0.078947368,0.034383954
The Mortal Instruments: City of Bones ,0.259852217,0.338983051,0.003956522,0.043478261,0.0078125,0.040979653,0.063336251,0.015603064,0.069767442,0.090136391,0.004911775,0.96875,0.01459854,0.571428571,0.078947368,0.126074499
The DUFF ,0.161330049,0.240677966,0.00073913,0.018652174,0.0546875,0.044730359,0.030371787,0.056175293,0.093023256,0.022731765,0.000695819,0.989583333,0.007051095,0.636363636,0.078947368,0.022922636
Caddyshack ,0.086206897,0.230508475,0.47826087,0.021043478,0.0203125,0.052333387,0.048287359,0.022720144,0.069767442,0.049219213,0.000491161,0.625,0.004182482,0.753246753,0.045209177,0
Hustle & Flow ,0.194581281,0.291525424,0.006652174,0.007173913,0.000429688,0.029193041,0.019862004,0.001107,0.023255814,0.040521842,0.000654888,0.885416667,0.00180292,0.753246753,0.045209177,0
Clueless ,0.107142857,0.227118644,0.006217391,0.00873913,0.001448438,0.074465466,0.073019289,0.002625128,0.023255814,0.048823878,0.000982341,0.78125,0.002051095,0.675324675,0.045209177,0
Cube ,0.120689655,0.203389831,0.007173913,0.013869565,0.001071875,0.000643069,0.09498751,0.002654059,0,0.137378929,2.99E-05,0.802083333,0.004729927,0.74025974,0.045209177,0.031518625
Snitch ,0.291871921,0.277966102,0.00126087,0.038,0.01875,0.056434731,0.03831434,0.024058593,0.023255814,0.02391777,0.00122793,0.96875,0.00729927,0.636363636,0.078947368,0.034383954
