movie_title,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
The Warrior's Way ,0.115763547,0.237288136,0.000826087,0.018826087,0.000975,0.007447793,0.013199515,0.003130663,0.023255814,0.01996442,0.003683827,0.9375,0.003569343,0.61038961,0.078947368,0
Micmacs ,0.261083744,0.254237288,0,0.00226087,0.0015625,0.001657785,0.014589063,0.002043458,0.093023256,0.013836727,0.002210289,0.927083333,0.001255474,0.727272727,0.078947368,0
8 Mile ,0.145320197,0.271186441,0.007,0.008521739,0.0015625,0.153481973,0.110770826,0.002975348,0,0.111286816,0.003356374,0.854166667,0.003051095,0.701298701,0.078947368,0
A Knight's Tale ,0.204433498,0.386440678,0.010478261,0.043304348,0.0203125,0.073745411,0.081075467,0.028567296,0.023255814,0.129867563,0.005321091,0.84375,0.02189781,0.688311688,0.078947368,0
The Medallion ,0.119458128,0.26440678,0.000173913,0.004173913,0.001073438,0.029071203,0.017668792,0.001726737,0.023255814,0.025894446,0.003356374,0.864583333,0.002277372,0.467532468,0.078947368,0.001446991
The Sixth Sense ,0.286945813,0.261016949,0,0.033304348,0.0203125,0.385929414,0.41707782,0.026708084,0,0.409567108,0.00327451,0.822916667,0.02189781,0.844155844,0.045209177,0.040114613
Man on a Ledge ,0.316502463,0.244067797,0.000869565,0.002347826,0.000167188,0.024458396,0.074089264,0.000551216,0.139534884,0.030045464,0.003438237,0.958333333,0.000591241,0.649350649,0.078947368,0.031518625
The Big Year ,0.131773399,0.237288136,0.002782609,0.012869565,0.001146875,0.009472613,0.02059702,0.003174821,0,0.024510773,0.003356374,0.947916667,0.004189781,0.597402597,0.078947368,0.031518625
The Karate Kid ,0.098522167,0.325423729,0.003478261,0.009782609,0.00104375,0.119394029,0.07510065,0.003051482,0,0.0462542,0.000654888,0.666666667,0.004678832,0.727272727,0.045209177,0
American Hustle ,0.661330049,0.366101695,0.032043478,0.608695652,0.053125,0.197391877,0.212107762,0.126402022,0.11627907,0.148250642,0.00327451,0.96875,0.167883212,0.74025974,0.078947368,0.180515759
The Proposal ,0.274630542,0.26440678,0.00426087,0.031434783,0.025,0.215576154,0.134823368,0.028407412,0.023255814,0.053765566,0.00327451,0.927083333,0.006540146,0.662337662,0.078947368,0.028653295
Double Jeopardy ,0.157635468,0.254237288,0.003391304,0.012956522,0.0015375,0.153496642,0.033520165,0.003241819,0,0.06621862,0.005730407,0.822916667,0.003569343,0.623376623,0.078947368,0
Back to the Future Part II ,0.15270936,0.26440678,0,0.03,0.0015625,0.155817163,0.20125947,0.005573067,0,0.064439613,0.00327451,0.71875,0.006343066,0.805194805,0.045209177,0.034383954
Lucy ,0.532019704,0.2,0,0.03926087,0.0296875,0.16639805,0.193732952,0.049221141,0,0.181261119,0.00327451,0.979166667,0.080291971,0.623376623,0.078947368,0.23782235
Fifty Shades of Grey ,0.444581281,0.33559322,0.019826087,0.031130435,0.0015625,0.21847006,0.130204958,0.00698156,0,0.268630164,0.00327451,0.989583333,0.006824818,0.324675325,0.078947368,0.289398281
Spy Kids 3-D: Game Over ,0.113300493,0.183050847,0,0.086956522,0.0203125,0.146955468,0.023803394,0.034923028,0.069767442,0.036963827,0.003110784,0.864583333,0.02919708,0.324675325,0.045209177,0.001951289
A Time to Kill ,0.086206897,0.403389831,0.023521739,0.043478261,0.028125,0.142939106,0.058915502,0.04773499,0.069767442,0.046451868,0.00327451,0.791666667,0.080291971,0.753246753,0.078947368,0
Cheaper by the Dozen ,0.126847291,0.216949153,0.008217391,0.025956522,0.0046875,0.182266069,0.044472022,0.010680188,0.348837209,0.056730579,0.00327451,0.864583333,0.01459854,0.545454545,0.045209177,0
Lone Survivor ,0.391625616,0.308474576,0.023130435,0.005521739,0.00075,0.164455752,0.12070242,0.001920119,0,0.082822692,0.00327451,0.96875,0.003277372,0.779220779,0.078947368,0.166189112
A League of Their Own ,0.049261084,0.33220339,0.023695652,0.010913043,0.0234375,0.141298908,0.042461085,0.025506677,0.069767442,0.032615141,0.00327451,0.75,0.006737226,0.727272727,0.078947368,0
The Conjuring 2 ,0.368226601,0.352542373,0,0.014608696,0.0015625,0.134528926,0.038457555,0.004074734,0,0.054951571,0.00327451,1,0.00419708,0.805194805,0.078947368,0.114613181
The Social Network ,0.683497537,0.305084746,0.913043478,0.003521739,0.015625,0.127438541,0.283737503,0.016072054,0,0.137378929,0.00327451,0.9375,0.002547445,0.792207792,0.078947368,0.212034384
He's Just Not That Into You ,0.197044335,0.33559322,0.001826087,0.002130435,0.000151563,0.123539003,0.078143096,0.000484217,0.162790698,0.03992884,0.00327451,0.927083333,0.000364964,0.623376623,0.078947368,0.034383954
Scary Movie 4 ,0.184729064,0.2,0.005173913,0.035086957,0.003125,0.119267462,0.055477142,0.008915384,0.186046512,0.080846017,0.003683827,0.895833333,0.006343066,0.454545455,0.045209177,0.00286533
Scream 3 ,0.259852217,0.291525424,0,0.003086957,0.000448438,0.117208741,0.05831009,0.000913617,0.093023256,0.144890295,0.00327451,0.833333333,0.001145985,0.506493506,0.078947368,0
Back to the Future Part III ,0.13546798,0.298305085,0,0.03,0.0015625,0.115273914,0.16776061,0.006069465,0,0.051788891,0.00327451,0.729166667,0.006343066,0.753246753,0.012820513,0
Get Hard ,0.21182266,0.261016949,0.007130435,0.031434783,0.0125,0.118807267,0.050672315,0.019118968,0.046511628,0.028266456,0.00327451,0.989583333,0.01459854,0.571428571,0.045209177,0.040114613
Bram Stoker's Dracula ,0.221674877,0.423728814,0,0.434782609,0.028125,0.108510205,0.085118647,0.064288216,0,0.129076893,0.00327451,0.75,0.087591241,0.766233766,0.045209177,0.040114613
Julie & Julia ,0.3091133,0.315254237,0,0.040130435,0.0171875,0.12376668,0.046905505,0.02028383,0.046511628,0.054556236,0.00327451,0.927083333,0.006824818,0.701298701,0.045209177,0.037249284
42 ,0.264778325,0.33220339,0.010478261,0.039043478,0.0171875,0.124918436,0.039358275,0.025750308,0,0.039335837,0.00327451,0.96875,0.02189781,0.766233766,0.078947368,0.080229226
The Talented Mr. Ripley ,0.248768473,0.369491525,0.014478261,0.043478261,0.034375,0.106891999,0.081600986,0.056050432,0.023255814,0.137378929,0.00327451,0.822916667,0.094890511,0.74025974,0.045209177,0
Dumb and Dumber To ,0.267241379,0.26779661,0.004391304,0.036478261,0.0203125,0.113355955,0.057428308,0.024635695,0.023255814,0.056137577,0.002865194,0.979166667,0.006562044,0.532467532,0.045209177,0.157593123
Eight Below ,0.14408867,0.305084746,0.00673913,0.010826087,0.0359375,0.107288304,0.02888045,0.037001507,0.023255814,0.051788891,0.00327451,0.895833333,0.007182482,0.74025974,0.078947368,0.031518625
The Intern ,0.295566502,0.308474576,0.012086957,0.035130435,0.034375,0.098979649,0.077322269,0.054832275,0.046511628,0.05989326,0.002865194,0.989583333,0.080291971,0.727272727,0.045209177,0.154727794
Ride Along 2 ,0.145320197,0.244067797,0.00726087,0.028478261,0.003125,0.119440091,0.016934959,0.007884519,0,0.011267049,0.00327451,1,0.006379562,0.558441558,0.078947368,0
The Last of the Mohicans ,0.108374384,0.294915254,0,0.014,0.001335938,0.095272283,0.066910725,0.00326466,0.023255814,0.075311326,0.00327451,0.75,0.002649635,0.805194805,0.078947368,0
Ray ,0.256157635,0.501694915,0.006,0.032521739,0.0014125,0.099020736,0.065328251,0.007726158,0,0.08539237,0.00327451,0.875,0.006394161,0.792207792,0.045209177,0
Sin City ,0.459359606,0.396610169,0.018956522,0.007608696,0.0046875,0.09743346,0.388596835,0.005975058,0.023255814,0.342162483,0.00327451,0.885416667,0.003445255,0.844155844,0.045209177,0.037249284
Vantage Point ,0.28817734,0.203389831,0.001652174,0.038347826,0.003125,0.095023805,0.075468158,0.010316264,0.093023256,0.083218027,0.00327451,0.916666667,0.006547445,0.649350649,0.078947368,0
JFK ,0.15270936,0.596610169,0,0.000173913,0.000676563,0.092577002,0.067149812,0.001062842,0.023255814,0.087171378,0.00327451,0.739583333,0.001868613,0.831168831,0.078947368,0
Big Momma's House 2 ,0.078817734,0.233898305,0.000608696,0.027521739,0.0265625,0.092258995,0.018915715,0.0294398,0,0.016011069,0.00327451,0.895833333,0.006029197,0.38961039,0.045209177,0.001899713
The Mexican ,0.15270936,0.315254237,0.024478261,0.347826087,0.0375,0.087847408,0.051691395,0.066872231,0,0.06779996,0.002783331,0.84375,0.080291971,0.584415584,0.078947368,0.005730659
Unbroken ,0.395320197,0.362711864,0.47826087,0.020217391,0.001201563,0.152009144,0.061301049,0.00447368,0,0.069183633,0.005321091,0.979166667,0.005094891,0.727272727,0.078947368,0.100286533
17 Again ,0.233990148,0.244067797,0.001,0.028304348,0.003125,0.084351342,0.086931923,0.010672575,0.023255814,0.036370824,0.001637246,0.927083333,0.01459854,0.623376623,0.078947368,0
The Other Woman ,0.233990148,0.26779661,0.018043478,0.005173913,0.001534375,0.110329158,0.061828935,0.003588994,0.046511628,0.037161494,0.00327451,0.979166667,0.007087591,0.571428571,0.078947368,0.045845272
The Final Destination ,0.270935961,0.176271186,0.006956522,0.032521739,0.25625,0.087397387,0.04458624,0.462468594,0,0.057125914,0.00327451,0.927083333,1,0.467532468,0.078947368,0
Bridge of Spies ,0.564039409,0.379661017,0.608695652,0.018391304,0.0234375,0.095076085,0.105407339,0.025800557,0,0.069974303,0.00327451,0.989583333,0.003905109,0.779220779,0.078947368,0.157593123
Behind Enemy Lines ,0.160098522,0.257627119,0.009217391,0.016913043,0.000903125,0.077670194,0.051425677,0.003873738,0.046511628,0.081043685,0.00327451,0.84375,0.004109489,0.623376623,0.078947368,0
Shall We Dance ,0.14408867,0.257627119,0.001,0.018173913,0.0015625,0.076117406,0.021010689,0.003540268,0.046511628,0.04151018,0.004093143,0.875,0.004328467,0.584415584,0.045209177,0
Small Soldiers ,0.121921182,0.26440678,0.012478261,0.035782609,0.00625,0.07094681,0.045811267,0.013110411,0,0.027278118,0.00327451,0.8125,0.006094891,0.584415584,0.078947368,0
Spawn ,0.084975369,0.230508475,0.000869565,0.042086957,0.003125,0.072277168,0.031247059,0.010718256,0,0.041114845,0.00327451,0.802083333,0.01459854,0.467532468,0.045209177,0
The Count of Monte Cristo ,0.168719212,0.342372881,0.002521739,0.031304348,0.0234375,0.071305111,0.062130754,0.026117278,0.023255814,0.107333465,0.002865194,0.854166667,0.00729927,0.792207792,0.045209177,0
The Lincoln Lawyer ,0.336206897,0.298305085,0.002826087,0.02773913,0.0171875,0.076241017,0.102880352,0.021230947,0.023255814,0.03992884,0.00327451,0.947916667,0.007153285,0.74025974,0.078947368,0.071633238
Unknown ,0.428571429,0.281355932,0.007565217,0.033347826,0.021875,0.080334365,0.124595874,0.026117278,0.069767442,0.06542795,0.002455878,0.947916667,0.006591241,0.688311688,0.078947368,0.083094556
The Prestige ,0.418719212,0.338983051,0.956521739,0.826086957,0.0359375,0.069799059,0.499507326,0.097431212,0.023255814,0.217236608,0.00327451,0.895833333,0.145985401,0.896103896,0.078947368,0.140401146
Horrible Bosses 2 ,0.240147783,0.291525424,0.002217391,0.020217391,0.028125,0.071550489,0.067636272,0.046550333,0.162790698,0.036766159,0.003438237,0.979166667,0.080291971,0.61038961,0.078947368,0.034383954
Escape from Planet Earth ,0.100985222,0.2,0.000304348,0.003956522,0.0046875,0.074965495,0.012197006,0.005117781,0.046511628,0.008499703,0.00327451,0.96875,0.001386861,0.558441558,0.078947368,0
Apocalypto ,0.34729064,0.369491525,0,0.000826087,0.00110625,0.066876196,0.139661928,0.001291246,0,0.205969559,0.00327451,0.895833333,0.000569343,0.805194805,0.045209177,0.040114613
The Living Daylights ,0.128078818,0.338983051,0.002,0.007043478,0.000604688,0.067304868,0.041101719,0.001877484,0.023255814,0.053370231,0.002455878,0.697916667,0.001781022,0.662337662,0.078947368,0
Predators ,0.431034483,0.261016949,0.00826087,0.022608696,0.003125,0.068376249,0.101442277,0.006460798,0,0.122158529,0.00327451,0.9375,0.00729927,0.623376623,0.078947368,0.048710602
Legal Eagles ,0.018472906,0.291525424,0.018478261,0.008869565,0.001490625,0.06555037,0.004672264,0.003317954,0.069767442,0.006523028,0.00327451,0.6875,0.004145985,0.558441558,0.078947368,0.000753582
Secret Window ,0.238916256,0.223728814,0.008347826,0.021782609,0.0625,0.06282823,0.087289963,0.062876677,0.023255814,0.104763787,0.00327451,0.875,0.00389781,0.649350649,0.078947368,0
The Lake House ,0.214285714,0.233898305,0.000782609,0.009173913,0.028125,0.068797404,0.067652251,0.028463752,0,0.108124135,0.00327451,0.895833333,0.003109489,0.675324675,0.078947368,0
The Skeleton Key ,0.236453202,0.250847458,0.001478261,0.012173913,0.000851563,0.06286098,0.051748208,0.001939914,0,0.073136984,0.0035201,0.885416667,0.002562044,0.636363636,0.078947368,0
The Odd Life of Timothy Green ,0.206896552,0.254237288,0.002347826,0.042956522,0.0046875,0.068182643,0.022129191,0.013809328,0,0.02154576,0.002046562,0.958333333,0.01459854,0.649350649,0.045209177,0.031518625
Made of Honor ,0.156403941,0.240677966,0.000434783,0.029608696,0.0015625,0.060502601,0.032203409,0.006544546,0.046511628,0.019766752,0.00327451,0.916666667,0.005029197,0.545454545,0.078947368,0.008595989
Jersey Boys ,0.305418719,0.352542373,0.695652174,0.010217391,0.001375,0.061845836,0.015067237,0.003473269,0.023255814,0.037359162,0.00327451,0.979166667,0.003014599,0.688311688,0.078947368,0.045845272
The Rainmaker ,0.110837438,0.355932203,0,0.039695652,0.0203125,0.060297472,0.027350646,0.025523427,0.023255814,0.027673453,0.00327451,0.802083333,0.006832117,0.714285714,0.078947368,0
Gothika ,0.253694581,0.230508475,0.014173913,0.018086957,0.0328125,0.078353005,0.052996907,0.033983524,0.023255814,0.074125321,0.00327451,0.864583333,0.00389781,0.545454545,0.045209177,0
Amistad ,0.093596059,0.423728814,0.608695652,0.47826087,0.01875,0.058086656,0.033439088,0.05720768,0.046511628,0.04467286,0.002947058,0.802083333,0.080291971,0.727272727,0.045209177,0
Medicine Man ,0.02955665,0.257627119,0.014043478,0,0.0007375,0.059829448,0.010319815,0.000790279,0.046511628,0.010871714,0.00327451,0.75,0.000343066,0.571428571,0.078947368,0.001988539
Aliens vs. Predator: Requiem ,0.25862069,0.244067797,0.001086957,0.020565217,0.0015625,0.054959358,0.054909605,0.006584137,0,0.197074521,0.00327451,0.90625,0.005408759,0.402597403,0.078947368,0
Ri¢hie Ri¢h ,0.022167488,0.220338983,0.003478261,0.012478261,0.0046875,0.050081932,0.029357441,0.007056172,0.023255814,0.007511366,0.00327451,0.770833333,0.003284672,0.467532468,0.045209177,0
Autumn in New York ,0.123152709,0.247457627,0.027956522,0.025478261,0.0375,0.049641666,0.011952,0.041018379,0.046511628,0.035382487,0.00327451,0.833333333,0.00729927,0.506493506,0.045209177,0
Paul ,0.419950739,0.26779661,0.004304348,0.002478261,0.000275,0.049139965,0.113896124,0.000593851,0,0.065823285,0.00327451,0.947916667,0.000445255,0.701298701,0.078947368,0.12034384
The Guilt Trip ,0.179802956,0.220338983,0.00426087,0.003391304,0.000632813,0.048784447,0.017984221,0.001629284,0.023255814,0.020162087,0.00327451,0.958333333,0.002613139,0.545454545,0.078947368,0
Scream 4 ,0.516009852,0.274576271,0,0.029869565,0.003125,0.050199138,0.061614704,0.006830813,0,0.10219411,0.00327451,0.947916667,0.005408759,0.597402597,0.078947368,0.074498567
8MM ,0.168719212,0.315254237,0.023521739,0.007521739,0.01875,0.047709495,0.061878055,0.019749364,0.023255814,0.115833169,0.00327451,0.822916667,0.004656934,0.636363636,0.078947368,0
The Doors ,0.099753695,0.372881356,0,0.024,0.001125,0.046263467,0.040333562,0.004635086,0.023255814,0.041114845,0.003110784,0.739583333,0.00420438,0.727272727,0.078947368,0
Sex Tape ,0.246305419,0.216949153,0.00226087,0.009304348,0.001067188,0.050681161,0.04993434,0.002265771,0.046511628,0.031033801,0.00327451,0.979166667,0.002861314,0.454545455,0.045209177,0
Hanging Up ,0.099753695,0.216949153,0,0.010217391,0.000584375,0.047386558,0.005993162,0.001885097,0.069767442,0.02549911,0.004911775,0.833333333,0.001883212,0.402597403,0.045209177,0.001117479
Final Destination 5 ,0.339901478,0.210169492,0.003347826,0.021521739,0.001098438,0.055983219,0.04958281,0.004680767,0,0.04467286,0.00327451,0.947916667,0.004978102,0.558441558,0.078947368,0.05730659
Mickey Blue Eyes ,0.109605911,0.244067797,0.00026087,0.025391304,0.001110938,0.044528503,0.017732114,0.004435613,0.023255814,0.022929433,0.00327451,0.822916667,0.004985401,0.545454545,0.045209177,0.001275072
Pay It Forward ,0.192118227,0.315254237,0.00326087,0.032782609,0.028125,0.044061156,0.056727024,0.036422883,0.046511628,0.130262898,0.00327451,0.833333333,0.02189781,0.727272727,0.045209177,0.045845272
Fever Pitch ,0.151477833,0.250847458,0.004391304,0.009695652,0.001229688,0.055319648,0.021433826,0.002781965,0.023255814,0.040917177,0.002455878,0.885416667,0.002182482,0.597402597,0.078947368,0
Drillbit Taylor ,0.178571429,0.244067797,0.002826087,0.021304348,0.0015625,0.043199517,0.029704828,0.004932012,0.023255814,0.019766752,0.00327451,0.916666667,0.004474453,0.532467532,0.078947368,0.002011461
A Million Ways to Die in the West ,0.371921182,0.359322034,0.130434783,0.130434783,0.021875,0.056035772,0.080536929,0.044047021,0.069767442,0.082032022,0.00327451,0.979166667,0.065693431,0.584415584,0.078947368,0.068767908
The Shadow ,0.084975369,0.213559322,0.003695652,0.022173913,0.00144375,0.042149699,0.011077319,0.004128028,0,0.028661791,0.002046562,0.770833333,0.004343066,0.571428571,0.045209177,0
Extremely Loud & Incredibly Close ,0.34729064,0.33559322,0.014565217,0.002782609,0.0234375,0.041862387,0.048109227,0.023746441,0.023255814,0.067206958,0.00327451,0.947916667,0.003408759,0.688311688,0.078947368,0.111747851
Morning Glory ,0.259852217,0.261016949,0.002173913,0.002521739,0.000457813,0.040753649,0.034836921,0.000945594,0,0.030638466,0.00327451,0.9375,0.000854015,0.636363636,0.078947368,0
Get Rich or Die Tryin' ,0.119458128,0.294915254,0.011304348,0.019173913,0.0015625,0.040738273,0.021203615,0.00604358,0,0.055939909,0.00327451,0.885416667,0.00729927,0.441558442,0.078947368,0
The Art of War ,0.134236453,0.291525424,0.000782609,0.010826087,0.003125,0.03970903,0.014996813,0.005714677,0,0.032812809,0.00327451,0.833333333,0.00729927,0.532467532,0.078947368,0.001346705
Rent ,0.178571429,0.355932203,0,0.031086957,0.0046875,0.038234277,0.024666239,0.009009791,0.023255814,0.148843645,0.00327451,0.885416667,0.00729927,0.701298701,0.078947368,0.008595989
Bless the Child ,0.121921182,0.261016949,0.002391304,0.012782609,0.0046875,0.038624321,0.007153683,0.006951106,0,0.036963827,0.00327451,0.833333333,0.006868613,0.454545455,0.078947368,0.00112894
The Out-of-Towners ,0.075123153,0.203389831,0.001695652,0.009130435,0.000948438,0.037521884,0.006178988,0.002032799,0.046511628,0.020557422,0.00327451,0.822916667,0.002350365,0.480519481,0.045209177,0.000799427
The Island of Dr. Moreau ,0.084975369,0.233898305,0.012478261,0.001913043,0.015625,0.03637556,0.015414032,0.015941102,0.046511628,0.032219806,0.00327451,0.791666667,0.002686131,0.363636364,0.078947368,0
The Musketeer ,0.130541872,0.250847458,0,0.014217391,0.00150625,0.035573242,0.007605227,0.004397545,0,0.057323582,0.00327451,0.84375,0.00679562,0.402597403,0.078947368,0.000856734
The Other Boleyn Girl ,0.206896552,0.288135593,0.002434783,0.826086957,0.03125,0.035259164,0.049919545,0.118500754,0.069767442,0.049614548,0.002865194,0.916666667,0.138686131,0.662337662,0.045209177,0
Sweet November ,0.11453202,0.301694915,0.000304348,0.03926087,0.028125,0.033106923,0.041595873,0.044895162,0.023255814,0.053963234,0.00327451,0.84375,0.065693431,0.662337662,0.045209177,0.022922636
The Reaping ,0.232758621,0.233898305,0.003521739,0.005869565,0.000510938,0.033027151,0.022137476,0.001461788,0,0.034987152,0.00327451,0.90625,0.001846715,0.532467532,0.078947368,0
Mean Streets ,0.136699507,0.277966102,0.739130435,0.015391304,0.034375,4.27E-05,0.040119331,0.03614423,0,0.04388219,4.09E-05,0.552083333,0.006759124,0.753246753,0.045209177,0
Renaissance Man ,0.013546798,0.33220339,0.023695652,0.015347826,0.001223438,0.031994714,0.00818164,0.004759947,0.023255814,0.011860051,0.00327451,0.770833333,0.00550365,0.584415584,0.045209177,0.001948424
Colombiana ,0.246305419,0.277966102,0.005130435,0.029304348,0.001370313,0.048212252,0.045268586,0.005225892,0,0.03992884,0.00327451,0.947916667,0.005386861,0.623376623,0.078947368,0.042979943
The Magic Sword: Quest for Camelot ,0.040640394,0.189830508,0.000304348,0.034565217,0.015625,0.029871698,0.006599166,0.021736482,0,0.013046057,0.00327451,0.8125,0.006627737,0.597402597,0.045209177,0
City by the Sea ,0.126847291,0.26440678,0.004565217,0.026782609,0.034375,0.029498469,0.012613633,0.052345713,0.023255814,0.032615141,0.004911775,0.854166667,0.080291971,0.597402597,0.078947368,0.001191977
At First Sight ,0.066502463,0.33220339,0.001478261,0.029782609,0.001528125,0.029356894,0.006644143,0.005818221,0.023255814,0.02075509,0.004911775,0.822916667,0.006467153,0.558441558,0.045209177,0
Torque ,0.104679803,0.183050847,0.001434783,0.043478261,0.0015625,0.027844841,0.014050524,0.007672864,0,0.04071951,0.00327451,0.875,0.00729927,0.311688312,0.078947368,0
City Hall ,0.060344828,0.274576271,0.00073913,0.038652174,0.021875,0.026692553,0.009904371,0.027221232,0.046511628,0.011662384,0.00327451,0.791666667,0.006861314,0.597402597,0.045209177,0.000885387
Showgirls ,0.221674877,0.342372881,0.03126087,0.029695652,0.025,0.026696446,0.029512493,0.028798745,0,0.088752718,0.003683827,0.78125,0.006518248,0.38961039,0.078947368,0
Marie Antoinette ,0.318965517,0.315254237,0,0.035913043,0.00625,0.020989073,0.047277156,0.011028886,0.023255814,0.122158529,0.00327451,0.895833333,0.006474453,0.623376623,0.045209177,0
Kiss of Death ,0.048029557,0.240677966,0.002521739,0.021608696,0.01875,0.019647795,0.008415993,0.021329922,0.069767442,0.011662384,0.00327451,0.78125,0.007116788,0.558441558,0.045209177,0.001590258
Get Carter ,0.124384236,0.244067797,0.000826087,0.01526087,0.0203125,0.019680353,0.01615615,0.022022749,0.023255814,0.055939909,0.00327451,0.833333333,0.003868613,0.454545455,0.078947368,0.001730659
The Impossible ,0.455665025,0.284745763,0.007434783,0.012347826,0.009375,0.024978897,0.085967881,0.010809617,0,0.063451275,0.003683827,0.958333333,0.002788321,0.779220779,0.078947368,0.154727794
Ishtar ,0.0591133,0.261016949,0.005391304,0.024869565,0.00099375,0.018901922,0.00514097,0.005137576,0.046511628,0.02470844,0.004175006,0.697916667,0.004605839,0.337662338,0.045209177,0.002160458
Fantastic Mr. Fox ,0.411330049,0.193220339,0,0.024478261,0.0203125,0.027611813,0.082324758,0.037717174,0,0.048230876,0.00327451,0.927083333,0.080291971,0.805194805,0.045209177,0.042979943
Life or Something Like It ,0.104679803,0.247457627,0.002826087,0.013521739,0.0171875,0.018998447,0.011456663,0.019134195,0.046511628,0.025103775,0.00327451,0.854166667,0.006890511,0.545454545,0.078947368,0.00239255
Memoirs of an Invisible Man ,0.048029557,0.233898305,0,0.017478261,0.001221875,0.018879374,0.010273654,0.003235729,0.046511628,0.012848389,0.00327451,0.75,0.00480292,0.558441558,0.078947368,0.001805158
Amélie ,0.29679803,0.311864407,0,0.002347826,0.000509375,0.043657135,0.31617349,0.001231861,0,0.259537458,0.006303449,0.84375,0.002379562,0.883116883,0.078947368,0.111747851
New York Minute ,0.084975369,0.206779661,0.00126087,0.033130435,0.001525,0.018432738,0.010484927,0.006051193,0.023255814,0.021743428,0.002455878,0.875,0.005832117,0.415584416,0.045209177,0.002432665
Alfie ,0.165024631,0.247457627,0.000608696,0.027130435,0.001351563,0.017614302,0.025706033,0.00554109,0.093023256,0.028661791,0.004911775,0.875,0.006029197,0.597402597,0.045209177,0
Big Miracle ,0.15270936,0.261016949,0.001826087,0.007434783,0.001367188,0.026447932,0.009010752,0.002591628,0.069767442,0.012848389,0.00327451,0.958333333,0.004350365,0.636363636,0.078947368,0
The Deep End of the Ocean ,0.065270936,0.257627119,0.000956522,0.026652174,0.003125,0.01758875,0.006159458,0.006588705,0.023255814,0.021743428,0.00327451,0.822916667,0.004686131,0.61038961,0.045209177,0.001659026
Feardotcom ,0.126847291,0.240677966,0.001608696,0.025869565,0.003125,0.017367209,0.010240514,0.006489729,0.023255814,0.076497331,0.003438237,0.854166667,0.006467153,0.220779221,0.078947368,0.001753582
Cirque du Freak: The Vampire's Assistant ,0.192118227,0.26779661,0.003478261,0.036304348,0.021875,0.018195746,0.021295936,0.031219832,0.069767442,0.030836134,0.00327451,0.927083333,0.02919708,0.558441558,0.078947368,0
Victor Frankenstein ,0.194581281,0.271186441,0.005130435,0.012478261,0.0171875,0.007591471,0.016933184,0.019606231,0.046511628,0.017790077,0.00327451,0.989583333,0.00729927,0.571428571,0.078947368,0.031518625
Duplex ,0.094827586,0.2,0,0.02173913,0.0015625,0.012691342,0.027341177,0.004714266,0,0.028859458,0.00327451,0.864583333,0.004576642,0.545454545,0.045209177,0
Raise the Titanic ,0.03817734,0.301694915,0.000217391,0.010826087,0.000814063,0.009204189,0.001732791,0.002867236,0,0.013639059,0.002947058,0.625,0.002715328,0.402597403,0.078947368,0.000939828
Universal Soldier: The Return ,0.091133005,0.179661017,0.000304348,0.021086957,0.003125,0.01371595,0.014328079,0.006127328,0,0.031824471,0.001964699,0.822916667,0.004211679,0.324675325,0.045209177,0.001148997
Pandorum ,0.268472906,0.26440678,0.000956522,0.002652174,0.01875,0.013577676,0.071860543,0.021511123,0,0.061079265,0.002701468,0.927083333,0.01459854,0.675324675,0.078947368,0.028653295
Impostor ,0.100985222,0.244067797,0.001695652,0.01126087,0.0015625,0.008039486,0.011824763,0.004056462,0.093023256,0.04071951,0.00327451,0.84375,0.00729927,0.597402597,0.045209177,0.002555874
Extreme Ops ,0.064039409,0.213559322,0.000782609,0.01926087,0.0046875,0.006358672,0.002850111,0.006278075,0,0.016011069,0.00327451,0.854166667,0.003978102,0.376623377,0.078947368,0.000452722
Just Visiting ,0.073891626,0.183050847,0.000347826,0.009521739,0.000851563,0.006281143,0.008950981,0.001749577,0.069767442,0.01917375,0.00327451,0.84375,0.001810219,0.545454545,0.078947368,0.001618911
Sunshine ,0.378078818,0.261016949,0,0.00726087,0.0171875,0.004832193,0.112517229,0.017698293,0,0.158134019,0.002128426,0.90625,0.002715328,0.74025974,0.078947368,0.042979943
A Thousand Words ,0.084975369,0.206779661,0.002086957,0.001695652,9.53E-05,0.024244378,0.018249348,0.000338038,0.186046512,0.018185412,0.00327451,0.958333333,0.000335766,0.558441558,0.078947368,0
Delgo ,0.049261084,0.216949153,0,0.016478261,0.001242188,0.000672918,0.001451686,0.003729082,0.023255814,0.004941688,0.00327451,0.916666667,0.00550365,0.363636364,0.045209177,0.000604585
The Gunman ,0.274630542,0.288135593,0.007826087,0.003782609,0.0015625,0.013991326,0.016821334,0.002567265,0,0.02154576,0.00327451,0.989583333,0.003905109,0.545454545,0.078947368,0
Alex Rider: Operation Stormbreaker ,0.080049261,0.213559322,0.000565217,0.007521739,0.0234375,0.000857803,0.011952,0.023811917,0.069767442,0.036766159,0.00327451,0.895833333,0.003357664,0.454545455,0.078947368,0.002358166
Disturbia ,0.310344828,0.254237288,0.006695652,0.021826087,0.00138125,0.105258923,0.110653058,0.003483928,0,0.096857086,0.001637246,0.90625,0.00450365,0.688311688,0.045209177,0
