movie_title,MDS_1,MDS_2
Alvin and the Chipmunks: The Squeakquel,0.976667635,-3.60687168
The Good Guy,-4.378529906,-1.726387522
The Scorch Trials,-0.582653304,3.806067796
Charlie's Angels: Full Throttle,-2.352946375,-2.37862254
Life of Pi,14.65777865,0.393861467
Blackhat,-0.02255467,1.116468757
Sorority Row,-3.518001678,-1.794761332
Dudley Do-Right,-0.013826767,-5.982853845
Knock Off,-3.376828551,-3.496838942
What's the Worst That Could Happen?,-5.04233095,-1.72717268
A Beautiful Mind,7.756476937,0.65190264
Gran Torino,18.46951537,-6.280940737
Crank: High Voltage,-4.55295892,2.081255164
Madadayo,-0.841622072,-1.109790222
Despicable Me,6.17642496,1.92075233
Harold & Kumar Escape from Guantanamo Bay,-4.615088554,2.801667544
Tea with Mussolini,-3.619163301,0.31346144
The Legend of Tarzan,-0.114658435,3.452334413
The Matrix,25.32116034,-6.797542672
Auto Focus,-5.354967794,1.135650666
Albert Nobbs,-2.825177726,3.388928749
Diary of a Mad Black Woman,-4.935186711,-1.070413239
My Girl,-3.434878889,-0.65173969
Kiss of Death,-4.873614977,-1.505750618
The Broken Hearts Club: A Romantic Comedy,-4.639496269,0.399498547
The Soloist,-3.291965162,3.563091652
Enemy of the State,8.427588557,-4.54597812
The Great Gatsby,11.96262604,1.10704392
Hollywood Shuffle,-1.361884243,-2.023729293
The Village,4.36773766,0.935698841
Just Looking,-4.552391281,-0.686876374
Enchanted,-1.294746898,3.891225748
The Way of the Gun,-4.658198457,1.637501562
Walking and Talking,-3.787960862,-1.044339214
Kill List,-2.119091269,3.252945328
Trust the Man,-5.358404675,-0.635841856
Troy,7.294422183,-0.004442323
Disturbia,-1.271966551,4.230776381
Stop-Loss,-3.156236277,1.484045069
The World's Fastest Indian,-1.491934344,2.731446729
Who Killed the Electric Car?,-2.295815646,1.348500056
At First Sight,-4.877703749,-0.782466935
The Craft,-5.386814869,0.31329225
Bound,-3.472150374,2.248083335
Unbreakable,3.205611219,2.671610083
An American Haunting,-2.871382677,-2.1558707
The Lone Ranger,6.848416849,2.609494282
The Proposition,-3.326571975,3.366975696
Training Day,0.097152527,2.114154339
Jefferson in Paris,-3.108290536,-2.326189389
Woman on Top,-4.604856072,-2.26511586
Twister,0.512930396,-0.140482874
The Railway Man,-1.772364774,2.897900398
Dracula 2000,-3.593196188,-2.394196226
The Wiz,-0.111601925,-4.188244717
Wish I Was Here,-3.546470836,2.347823973
Phat Girlz,2.347719897,-7.462633253
Ordinary People,1.486622893,-1.604614085
Fur: An Imaginary Portrait of Diane Arbus,-4.94695063,1.336382241
Exodus: Gods and Kings,2.602345799,2.874351003
Jackass 3D,-2.653004742,2.741295983
Pulp Fiction,29.10365625,-9.58597801
Glengarry Glen Ross,-0.557731613,0.883774741
The First Wives Club,-4.151897424,-0.577130848
Son of God,-0.596988453,-1.612316944
Anchorman: The Legend of Ron Burgundy,35.88898135,-20.00109771
Country Strong,-4.646893738,1.735795259
Pieces of April,-3.734961434,1.805292715
The Ruins,-3.014138758,2.770234646
Jason Bourne,0.586123306,3.865635472
The Bounty,-0.32437191,-1.950154856
The Lazarus Effect,-2.625874435,-1.969941805
District 9,10.78030001,1.607823183
Tusk,-0.352590823,0.925884455
Dirty Pretty Things,-3.752734243,2.783543405
Night at the Museum,1.885298674,1.000199492
Big Fat Liar,-4.840181174,-1.879168574
Prometheus,23.19207414,-3.518351474
Boogie Nights,4.604391338,-0.843224931
The Bridges of Madison County,12.92083845,-7.946730583
Epic,-2.17609372,3.555072071
Man on the Moon,-3.018162465,3.292295469
The Story of Us,-5.570529128,-0.18897414
Flipped,-1.857689382,1.534367596
And So It Goes,-4.257732942,-0.907877079
Malibu's Most Wanted,-3.829216837,-3.097995702
Die Hard 2,-0.314786283,1.391759598
42,-0.253109265,3.776623923
Victor Frankenstein,-3.90942041,1.855788687
Darkness Falls,-3.543320886,-2.312902229
Trade,-2.78479961,1.29013253
White House Down,1.852493086,3.989102033
Fantastic Four,5.018768268,-1.517956968
10 Days in a Madhouse,-0.549462135,-0.720124177
The Big Short,9.191693198,1.562271655
Limbo,-3.600722821,0.352159961
Flawless,-3.114184478,-0.157178714
Good Bye Lenin!,-2.229218353,3.425027175
Cursed,-3.596855347,-1.970835835
Going the Distance,-4.663226412,2.509004934
Invaders from Mars,-2.693993621,-2.933968889
Porky's,-1.073766344,-1.916113012
Casino Royale,12.38196628,0.142928089
ParaNorman,0.785102597,4.020541734
How to Train Your Dragon 2,4.397428931,2.951133369
Gremlins 2: The New Batch,-4.293469118,0.100181992
A Night at the Roxbury,-5.058969283,-0.387071542
Kindergarten Cop,-3.007591091,-1.28762304
Holes,-4.197140716,2.586022977
Lucy,8.170953732,1.967032354
Mission: Impossible III,12.63992903,-4.544457414
The Son of No One,-2.29964987,-3.053183227
Doctor Dolittle,-2.511917103,-2.129517463
Under the Rainbow,-0.999248574,-4.160631115
The Pelican Brief,-1.995509726,-0.613848416
The Alamo,-4.531445419,0.590125123
Vacation,-1.475000058,2.414250473
Set It Off,-3.63608714,-0.36100119
Beyond the Valley of the Dolls,2.204180478,-3.564950143
Diary of a Wimpy Kid: Dog Days,-4.682452854,0.83922073
Aimee & Jaguar,-3.299835322,0.693940336
The Gambler,-4.047782714,2.455270015
Steel,3.126903522,-7.993873441
Scary Movie 3,-2.045898168,-0.627718982
Chasing Liberty,-5.500037181,-0.131875233
Step Up,-4.96534996,1.96168696
Baby Geniuses,4.027165536,-8.403918871
Light It Up,-5.123975837,-1.232693418
Jurassic Park,18.93556175,-6.515619332
Grown Ups,0.39239836,1.068076622
A Few Good Men,0.667633017,0.393119863
Harry Potter and the Sorcerer's Stone,10.01747593,-0.199459442
Lovely & Amazing,-4.770162314,0.616105024
Cars,3.359284044,2.364198422
Kung Fu Panda,3.50838596,2.608537371
Deadpool,19.45826752,-1.784504356
R.I.P.D.,-1.761052287,1.586380064
Batman v Superman: Dawn of Justice,28.90708078,-6.364375329
Sherrybaby,-5.246492187,0.758267814
Paranormal Activity 3,-0.986925509,2.93292026
Idlewild,-4.983851059,0.346104795
The Butterfly Effect,1.89352065,2.419164505
Pride and Glory,-4.012386054,2.672377746
Valentine,-3.287675959,-3.011027704
Be Cool,-4.44123226,1.314105142
Rushmore,-1.155458418,3.120884942
30 Minutes or Less,-2.836768895,2.664199882
The Thomas Crown Affair,-4.222746964,2.947440813
Safe Men,-4.838212427,-1.416793991
Alexander,5.295819158,-1.184050808
An Everlasting Piece,-4.864066994,-0.850971308
Living Out Loud,-4.934776297,-0.520966659
Suspect Zero,-5.382850299,-0.074054468
Pixels,0.24992735,2.351307588
Creative Control,-3.32101879,-2.506001748
Dead Man on Campus,-5.150738701,-1.19915937
Point Break,-1.976719405,-0.728482005
What Just Happened,13.02432572,-8.591262075
Prom,-4.3181577,-1.778076596
The Illusionist,0.496494373,3.925249077
Beasts of the Southern Wild,13.26295512,0.174214824
Wild Target,-3.997819122,0.888809075
The Secret Life of Pets,4.508282298,-0.515695571
This Is the End,11.5640812,-0.314345623
Undercover Brother,-5.262121583,-0.748609205
Hitman,-4.003047212,3.18193092
The Lovely Bones,0.408419971,4.127814873
Intolerable Cruelty,-5.098351473,2.348795248
Paranormal Activity 2,-1.06697907,3.027176633
Pain & Gain,1.871583334,3.788308762
May,-5.152199124,1.599632607
The Spanish Prisoner,-4.008608406,1.937223951
Identity,-2.236826943,2.861284715
Elysium,8.112757126,2.582775451
Alex Cross,-1.881816976,-1.17195803
By the Sea,6.314996356,-4.973987798
Cry Freedom,0.606003565,-1.977311442
Planet of the Apes,11.15197239,-4.969756206
The Lord of the Rings: The Two Towers,21.98394182,-4.934400653
Straw Dogs,-4.223668395,2.259930085
Chariots of Fire,-0.133429047,-0.97599912
Snow White and the Seven Dwarfs,12.84732211,-9.124140739
Dumb and Dumberer: When Harry Met Lloyd,0.93206658,-6.187534709
Darkness,-5.073844624,-1.140959204
Safety Not Guaranteed,-0.384691911,3.810531163
San Andreas,3.886404602,3.048632692
Dinosaur,-2.988612936,1.335074024
The Bourne Identity,3.441729768,3.03257609
Alien 3,19.70699255,-10.59438903
Funny Games,-2.461244037,3.67256048
Exotica,-3.425242068,0.070887049
Scrooged,-2.62113169,0.266296822
Copying Beethoven,-4.977367875,1.126647713
Cry_Wolf,-5.356919281,0.654160256
Paranormal Activity,4.99093786,2.337341523
Finishing the Game: The Search for a New Bruce Lee,-4.466532119,-1.076333268
Lake Placid,-4.354153679,-0.329546311
Iron Man,16.33371483,-1.348385991
Winter in Wartime,-4.282956697,2.1115392
City by the Sea,-5.051976658,0.727848517
Sarah's Key,-2.932225187,2.803936836
The Jungle Book 2,-4.049532063,-2.079487674
School Daze,-2.61082615,-2.705257701
Next Stop Wonderland,-4.88532789,-0.155353797
Johnson Family Vacation,-1.655001177,-4.678461488
Amélie,6.784911918,1.29898062
Devil's Due,-0.323315124,-4.70633422
The Sting,5.196266217,-2.098421386
Bloody Sunday,-2.591017979,1.632710889
Frozen,13.36686522,-0.273192324
American Pie 2,-2.360969111,1.956238855
Tower Heist,-1.973331032,3.238031803
Total Recall,0.643346755,2.258494111
Broken City,-0.633802703,3.485270503
The X Files,-3.754025985,2.924659595
The Last King of Scotland,-0.323254119,4.126751252
Tank Girl,-4.066962528,-2.577742258
X-Men,5.602478985,1.908611347
Legends of the Fall,-0.899363673,0.44592612
Bolt,-1.698949366,3.709684013
Showdown in Little Tokyo,-3.79681598,-1.997099779
Human Traffic,-4.353585178,0.366965561
The Wash,-2.667995685,-4.365263053
Ice Age: Continental Drift,-0.143926921,3.00440408
Safe House,1.321685083,3.724841428
Maid in Manhattan,-3.784311665,-1.752316569
I Served the King of England,-3.589085143,2.039718435
The Midnight Meat Train,-4.612827461,2.311980934
Annabelle,0.703970567,1.831488505
Bowfinger,-4.377128211,1.492258113
The Flintstones,-1.475806357,-3.694450974
Everest,2.84020708,4.034026055
Enough,-5.424034555,-0.422166874
The Darkest Hour,-2.032333107,-2.188382992
The Last Station,-3.562004187,3.226085543
Hellboy II: The Golden Army,1.587159251,4.087298981
Life as a House,-2.932601205,2.242123484
Armored,0.659036517,-2.2904847
The Holy Girl,-5.171247713,0.857533871
Kick-Ass,7.91627196,2.729627207
Captain Phillips,9.844099992,2.292762796
Riding in Cars with Boys,-4.959365862,0.929278394
Insidious,6.019228342,3.157797638
Quigley Down Under,-1.287881395,-1.474761804
Jindabyne,-5.199975438,0.611410005
As Good as It Gets,1.06843031,2.291572897
Burn,-1.310104344,-0.486482248
Jennifer's Body,0.465404191,0.564778698
Ravenous,-4.318451381,2.391377447
Getaway,-1.516619665,-3.79194367
The Imitation Game,14.24811126,-0.217240167
Poltergeist III,-1.445947559,-4.365959037
Love the Coopers,0.248353703,-2.347557697
A Scanner Darkly,-1.274813985,3.043837827
Mirrormask,-4.868093484,2.01845544
Licence to Kill,-2.872496617,0.546360878
8 Heads in a Duffel Bag,-4.109708097,-2.94447295
Big Trouble in Little China,-0.803047319,1.197021709
Big Miracle,-4.618601668,1.864819828
Precious,0.716723943,4.262376819
47 Ronin,-1.715756437,3.53933074
Married Life,-4.890417183,0.796534175
One Flew Over the Cuckoo's Nest,9.9216658,-2.415764935
Street Fighter: The Legend of Chun-Li,-0.097628468,-5.422347313
House of Wax,-1.871697104,0.856316448
The Island of Dr. Moreau,-2.303294227,-4.161269923
Thirteen Days,-2.244570739,2.772976712
The Hunt,5.09013582,3.054611613
True Romance,9.024443203,-4.51697597
Grease,2.29937428,-0.866141135
Disaster Movie,6.313878053,-9.28043081
Man on a Ledge,-1.035211997,3.357366259
Precious,0.71671998,4.262378697
AVP: Alien vs. Predator,0.722353505,1.410322481
Interview with the Vampire: The Vampire Chronicles,1.117699498,1.041722235
An Unfinished Life,-4.703577038,2.099562123
The Thing,5.21238016,0.998855297
Watchmen,11.94037944,0.29252638
This Is It,-3.266655486,2.941587732
Couples Retreat,-2.230673402,0.121608396
Warm Bodies,6.922788294,2.631716356
Confidence,-5.137670693,1.749650885
Aliens,7.377358101,0.53895558
Buried,2.081362509,3.874054885
The Monuments Men,3.589910072,2.544944926
My Big Fat Greek Wedding 2,-0.65406497,0.002926364
Waiting...,-4.851430836,1.57766109
Duel in the Sun,8.991229138,-8.288147166
Resident Evil: Apocalypse,-3.500896391,3.0143536
Secretary,-3.843025055,3.179053402
Last Orders,-3.979489527,0.527624143
The Three Musketeers,1.08412649,0.225077073
My Fair Lady,6.387263205,-4.503583278
El crimen del padre Amaro,-5.049214188,1.244713733
Final Destination 3,-2.684798276,2.273825409
Metropolis,16.95903504,-10.26937961
The Quick and the Dead,-4.892190338,0.040393105
Friday the 13th: A New Beginning,-0.829547601,-3.124113751
The Wedding Date,-5.496247048,0.627804395
Poltergeist,1.138699928,1.156977939
The Cabin in the Woods,13.57899884,0.645214759
Hot Pursuit,-2.593550469,-2.147660108
Oliver!,4.108612229,-4.046026504
Batman & Robin,2.731893608,-4.004354237
Bulletproof Monk,-5.354453808,-0.483567203
Pirates of the Caribbean: On Stranger Tides,9.590008113,1.468793534
Vamps,-3.420312042,-3.081153401
Something Borrowed,-4.644558666,1.034746647
The Color Purple,11.71079774,-7.200584086
The Mighty Ducks,-2.045690203,-1.71401279
The Apparition,-0.664140817,-4.514937549
Exit Wounds,-5.299007177,-0.79331279
Harry Potter and the Half-Blood Prince,13.72677447,-1.392036283
The Other Side of Heaven,-5.003935392,-0.391422393
Land of the Dead,-0.73676112,2.002113126
Caravans,0.339577632,-3.470386094
The Ides of March,5.210268855,2.771941591
Transformers: Revenge of the Fallen,11.98935402,-1.239595952
The House of the Devil,-2.833644196,3.223830858
License to Wed,-3.592125511,-1.567837393
Dolphin Tale,-3.317878632,2.210117811
The Beach,-3.86300671,2.163294272
A Christmas Carol,6.201061846,-1.157436215
An Alan Smithee Film: Burn Hollywood Burn,0.955238121,-6.699756064
Get Rich or Die Tryin',-3.926132453,-2.194400195
Furry Vengeance,-0.359631316,-5.299317338
Dawn of the Planet of the Apes,11.09204826,1.77130743
Project X,-1.733604863,3.904634627
Split Second,-4.469276218,-1.443262
Collateral Damage,-5.333311288,-0.035169666
Extremely Loud & Incredibly Close,-0.015589518,4.111268285
Catch Me If You Can,14.65893656,-5.481066391
Baby's Day Out,-4.695342972,-1.857676487
Alex Rider: Operation Stormbreaker,-4.040996482,-2.724031559
Serendipity,-4.020591106,2.099460563
Our Brand Is Crisis,-4.356284167,0.968924464
Hope Floats,-5.25562766,-0.536588562
Winter Passing,-4.645412012,-0.259134633
Adaptation.,0.511524714,3.051110588
Slam,-3.052049979,-0.612193445
Snowpiercer,7.736923925,2.339672048
Finding Forrester,-3.022494606,3.010789956
Gone Girl,29.7740848,-12.48405108
Sinister 2,-2.118011781,-1.379873906
Love Ranch,-2.1011735,-2.14770694
Charlie and the Chocolate Factory,13.01433755,-4.464456441
Pretty Woman,0.120348285,0.002101216
The Twilight Saga: New Moon,13.80069987,-4.089248605
The Change-Up,-2.597108886,3.585165106
Gamer,-3.967774942,1.961831758
Saving Mr. Banks,4.72848373,3.696284161
Romeo Must Die,-5.304866502,0.315686249
Burlesque,-3.650023202,3.50118782
She's the One,-5.149750823,-1.099189518
Shattered Glass,-4.224568649,2.556876649
The Last Emperor,5.387335429,-2.913189771
September Dawn,-4.869599537,-1.214769919
Hotel for Dogs,-4.09812371,-1.392365999
Battleship,3.996649617,2.904803968
Trainspotting,3.08439086,0.686741573
Get on Up,-2.323160675,2.679067936
Alien,10.84265106,-0.105347252
The Limey,-4.252739641,1.672267449
Minority Report,14.07141536,-5.073266722
Brother,-4.403789855,1.490439492
Sparkle,-3.126520531,-1.257717765
Milk,1.557130198,4.127940271
The Conjuring 2,2.935131115,3.604392231
Evil Dead,9.626695297,1.623162353
Hercules,-1.507454367,3.797081023
John Q,-4.142371493,3.024412602
The Act of Killing,1.385427028,3.116973209
The Abyss,1.597221399,-0.526495188
Splash,-1.642510217,-1.931351889
Salvation Boulevard,-3.365071715,-2.774463268
The Bounty Hunter,-4.01904799,0.688335637
The Perfect Host,-4.540065402,1.735907464
Sky Captain and the World of Tomorrow,-3.963788765,2.853945591
The Princess Diaries 2: Royal Engagement,-4.650415143,-0.490533947
Shanghai Knights,-4.888464469,2.393777126
Vanity Fair,-4.312901301,0.988334835
I Love You Phillip Morris,-2.596045732,3.712951402
Madagascar,0.42940941,2.057563133
Saw 3D: The Final Chapter,-3.944894847,1.378712526
The Crocodile Hunter: Collision Course,-4.768856648,-2.067632176
Katy Perry: Part of Me,-4.553799937,-0.832958142
Tropic Thunder,1.845943832,3.89348657
The Rules of Attraction,-4.678710003,2.452132699
Monsters University,7.034931282,2.061063335
The Lake House,-3.613128156,3.402551095
Maurice,0.893861397,-1.78797735
Smoke Signals,-3.634597782,0.293905881
Play It to the Bone,-4.398616708,-1.722386316
The Switch,-4.56073858,2.606877161
Headhunters,0.567016645,3.794002878
From Hell,-2.603718435,3.424612023
The Broadway Melody,13.89037963,-11.79838979
All the King's Men,-4.194980243,1.174750877
The Grudge,-1.475697921,2.041536381
Punisher: War Zone,-5.265623909,1.735220689
Major Dundee,4.003906517,-4.704346651
A Civil Action,-5.307973502,1.42645107
Sweet Sweetback's Baadasssss Song,1.374771633,-4.732541591
Sydney White,-5.415949317,0.491643461
Men of Honor,-3.111828034,1.996838915
Dark Water,-4.280331266,1.64763923
Match Point,8.642566795,-2.19233471
Aloft,-3.456178513,-2.645795519
College,-2.603743403,-4.145943336
Maria Full of Grace,-3.206657874,3.046134712
The Angry Birds Movie,-2.654766283,1.743450594
The Ant Bully,1.495245978,-2.29587532
American Sniper,23.08292354,-7.571526306
Post Grad,-4.17670792,-2.076260618
Home,-0.43688355,2.0636641
Henry V,0.009792739,-1.060873524
Maleficent,8.538078882,1.7390752
Pompeii,-0.513276267,2.736876747
Superstar,-3.600418589,-3.331825705
Joe Somebody,-5.091490934,-1.82766167
Beloved,-1.47720959,-1.133564266
Contraband,-1.295877364,3.950939894
Infamous,-3.911149149,2.340712737
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,-3.887849558,-1.145963839
An American Carol,-1.675470751,-4.796896298
Anatomy,-5.387216534,-0.465102626
Flushed Away,-3.414263204,1.818719213
Back to the Future Part III,-0.1835127,0.861176191
Das Boot,13.38917583,-6.953404342
The Girl Next Door,-4.104648681,2.574736062
Super,-2.243336945,3.765455686
Tristram Shandy: A Cock and Bull Story,-4.873338403,1.883891029
Ondine,-4.650022697,2.123509443
The Help,8.140817705,2.325675809
Georgia Rule,-5.354174074,0.046881825
X-Men Origins: Wolverine,4.924632324,2.571390996
Jeepers Creepers,-2.265415314,1.693542497
Peeples,-2.747881591,-2.908527793
Happy Gilmore,-3.852394467,1.128247597
Lincoln,18.78517638,-4.984291775
Screwed,-4.44481598,-2.201853626
American Reunion,0.973016882,3.391532877
Bringing Down the House,-3.541237134,-0.663392408
A Madea Christmas,-2.073089028,-4.01020174
3 Men and a Baby,8.352488482,-6.531052335
Made,-3.077948904,-0.24155942
Rendition,5.836411635,-2.741229995
House of Wax,-1.871648331,0.856296913
Chappie,4.266140164,3.507335887
The Happening,3.230155587,0.062106064
Miss Congeniality 2: Armed and Fabulous,-3.984504588,-2.093464446
Notes on a Scandal,-2.055296982,3.66746743
Paycheck,-4.042552163,3.14514375
Halloween,5.706661133,0.419223267
In the Company of Men,-3.64096695,0.941778795
Silver Linings Playbook,21.69600581,-3.948631654
In the Name of the King: A Dungeon Siege Tale,1.432700912,-4.431138771
15 Minutes,-4.655280049,1.563882288
Courageous,-1.790387419,0.011131254
Dark City,-0.517046788,3.856509033
Wonderland,-5.391555856,1.103617184
Eye for an Eye,-4.981610383,-1.11021599
The English Patient,0.05276928,1.192489072
Dolphin Tale 2,-4.041096783,0.146473791
Scott Pilgrim vs. the World,4.554990711,3.749416149
The Fault in Our Stars,6.23177819,2.639662116
Radio,-5.058107806,1.556697137
W.,-2.516234919,3.563174241
Black Snake Moan,-3.460611985,3.531509007
House at the End of the Street,-2.155158657,1.931185094
Harry Potter and the Order of the Phoenix,8.283098583,1.191043441
Hellboy,-0.888308469,3.841840851
Inglourious Basterds,27.27020165,-9.869319381
In the Heart of the Sea,0.612453589,3.793445274
Ghost,1.062055471,-0.515277612
Atlantis: The Lost Empire,-4.236252768,2.663186739
Tae Guk Gi: The Brotherhood of War,0.349409232,0.689908165
London,-3.899149029,-0.325027646
Sunshine,1.233043785,3.997427975
Grudge Match,-2.392393731,3.060349884
Rubber,-1.185215582,1.327868104
Shame,6.638315008,2.758158519
Rabbit Hole,-1.804875955,3.549759642
Wrong Turn,-3.825075399,2.197673725
Lethal Weapon 4,-2.832576544,2.054825268
Annie Get Your Gun,7.580518992,-7.611104236
42nd Street,12.95972233,-10.65052687
The Taking of Pelham 1 2 3,8.237500242,-3.213042612
Love in the Time of Cholera,-4.095022656,1.24802132
Starsky & Hutch,-3.641081951,2.219354242
Star Wars: Episode VI - Return of the Jedi,11.41618856,-1.886167688
The Bone Collector,-3.83442591,1.189572308
A Nightmare on Elm Street,1.834161158,1.464251732
Weekend,-1.88542277,2.495899889
Saving Silverman,-5.658582575,-0.070331668
Love Jones,-2.357791388,-0.58765842
Wyatt Earp,2.807930463,-2.667831753
Hanna,4.099375947,3.684649503
WarGames,-0.823543644,-0.675126353
Red Eye,-2.364061924,3.244867411
Session 9,-4.925425083,1.673165369
The Haunting,-1.457162218,-1.553749137
Cloverfield,10.29394991,0.472269074
Hannah Montana: The Movie,-1.333774557,-3.916822239
Man of Steel,25.38170322,-4.528761564
Paul Blart: Mall Cop,-3.573848404,-1.425001435
Freddy's Dead: The Final Nightmare,-2.480261889,-3.017504078
Star Wars: Episode I - The Phantom Menace,21.98455642,-6.320314268
Moonrise Kingdom,8.933866536,2.19866062
Shark Night 3D,0.689984287,-3.959395963
Nurse Betty,-4.876189411,1.810825216
Mr. Holland's Opus,-1.35355873,-0.111772639
Race to Witch Mountain,-4.634522061,1.24546083
Curious George,-4.408528491,0.769065596
American Hustle,19.60046239,-3.315763975
Dark Shadows,24.71468078,-8.564129625
Seven Samurai,12.25455694,-7.084145083
Howl's Moving Castle,3.801454709,1.152630317
Insomnia,20.75852724,-10.93135829
J. Edgar,15.24671186,-6.222580475
Drop Dead Gorgeous,-5.34050184,0.587722641
Bottle Shock,-4.621523589,1.841600371
The Alamo,-4.531445419,0.590125123
Y Tu Mamá También,-2.253307644,3.591799382
Gossip,-4.649509745,-1.149815851
Spice World,1.409115808,-6.800775423
The Color of Money,13.86104446,-9.08620562
Thir13en Ghosts,-4.198738735,-0.368553259
Jumper,-1.198581084,3.14280949
28 Days Later...,2.700386816,2.431325612
The Adventures of Sharkboy and Lavagirl 3-D,0.423355073,-6.041186832
Spider,-4.579118057,2.430144242
Malcolm X,3.487062763,-1.908804794
The Secret in Their Eyes,1.955236009,3.649790267
On Her Majesty's Secret Service,2.819330545,-2.391616245
RoboCop 3,-0.461566394,-5.196798348
Million Dollar Baby,16.71705402,-6.375435309
Real Women Have Curves,-4.77554565,0.946061961
Repo Men,-3.722143695,3.239295017
Excessive Force,-2.981959546,-3.854552539
Brick Mansions,-3.48396717,1.100082102
Wrath of the Titans,0.490467856,3.380021511
Mission: Impossible,0.52721035,1.707047495
Up Close & Personal,-4.57248594,-0.957680134
The Thirteenth Floor,-4.781487217,2.101061159
Carrie,2.117049557,3.323554457
Transamerica,-3.329337331,3.327443559
Glory,0.700638342,-0.458047839
Armageddon,3.506476428,0.603016263
Very Bad Things,-5.125819881,0.722728802
The Proposal,-0.306625198,3.418662124
The Damned United,-2.558345142,2.746878596
White Noise,-4.646911597,0.709672335
Six Days Seven Nights,-5.108631556,-0.478561056
The American,0.286763776,3.95727946
Under Siege 2: Dark Territory,-4.338586283,-2.343267643
One Hour Photo,-2.383455297,3.005433441
12 Years a Slave,14.5229375,0.583916513
Say It Isn't So,-3.938070768,-3.023754557
Sunshine Cleaning,-3.470942778,3.223455011
Selena,-4.417043408,0.009299232
The Collection,-4.061192649,1.252735539
Hollywood Homicide,-4.790399621,-0.967579297
One for the Money,-3.725501483,-1.574669798
Made in Dagenham,-2.434197611,2.399066889
P.S. I Love You,-3.143031663,3.097014196
The Longest Ride,-2.409224736,2.333212877
On the Road,0.694430334,1.562580427
The Jackal,-3.873493319,0.423676342
GoldenEye,-1.460744266,2.351771042
The Widow of Saint-Pierre,-3.807150195,0.860336505
Fun with Dick and Jane,-4.205997684,1.564608596
Shark Tale,6.734324303,-3.190046437
The Unborn,-2.397215817,-2.419630837
Mercury Rising,-5.541621674,0.138554438
Skyfall,23.00369209,-3.184954397
Troop Beverly Hills,-2.905608337,-3.371373452
Undisputed,-5.511284276,-0.329677821
Safe,-1.782890788,3.803142691
She's the Man,-5.141678347,1.404136092
Courage Under Fire,-3.920647239,0.275324493
Le Havre,-2.350286026,3.171389637
The Lunchbox,-0.815414614,3.426960469
40 Days and 40 Nights,-5.396517072,0.085241035
The Boss,-2.639036702,-1.359904945
Disclosure,-3.866861136,-0.806583665
The Sweet Hereafter,-2.360480466,2.055633147
Down to You,-3.865059988,-3.225687325
Joy Ride,-4.954011931,2.135495265
Come Early Morning,-4.898701926,-0.771863581
Rock of Ages,2.955624091,2.07763331
The Loss of Sexual Innocence,-4.415225422,-2.517561971
Sunshine State,-2.623900232,0.233839112
Beverly Hills Cop III,-4.327550755,-2.184775436
Taking Woodstock,0.352833288,0.734255158
Next Friday,-5.399110815,-0.392352194
Where the Wild Things Are,0.638761195,4.17064503
Can't Hardly Wait,-5.137167128,0.469247096
Footloose,-1.945088845,-1.325242958
Eulogy,-3.296696908,-0.805572541
Resident Evil: Extinction,-3.375852123,3.575971387
The Terminator,5.946596816,-0.043526637
Cliffhanger,-3.930936486,0.211193364
Elizabeth,-2.971825007,3.285613379
Did You Hear About the Morgans?,-3.044063376,-2.965051232
Enough Said,-1.821850591,3.760871169
Blonde Ambition,-0.41848679,-5.865028384
L.A. Confidential,3.459486569,1.834784584
The Heat,1.503034934,2.919036031
Summer of Sam,-3.80643237,0.822118943
Vanilla Sky,0.528819136,1.872221041
She's All That,-5.002172709,-0.138581695
Close Encounters of the Third Kind,12.53993958,-6.690119735
Dead Man Walking,-2.081680887,1.036063368
Pan,-0.821052037,2.757784093
My Big Fat Greek Wedding,1.089033658,0.986306755
Dragonslayer,-1.126453289,-1.932818909
The Adjustment Bureau,4.284666619,3.83506028
Coraline,1.33499202,4.123544626
Lords of Dogtown,-4.466487876,2.605198547
The Omega Code,0.709087279,-6.372960903
Adore,-4.181236244,1.653344263
Extreme Measures,-4.804530723,-0.778647293
Paul,1.961262962,4.154250043
Indiana Jones and the Temple of Doom,12.64591141,-6.236035584
The Last of the Mohicans,-0.654174458,0.928415695
Cheaper by the Dozen 2,-3.174723781,-1.757375824
My Soul to Take,-2.806050197,-2.552515167
The World's End,5.435418256,3.019855006
Corpse Bride,10.7213577,-4.203379585
Southpaw,2.104761761,4.088160788
House of D,-3.48317627,0.21781385
My Cousin Vinny,-1.678374811,0.221486978
Cleopatra,10.26940953,-7.405060834
The Whole Ten Yards,-4.536084956,-1.553666276
The Good Night,-5.049525201,-1.166311689
Ca$h,-4.130131548,-1.132452986
Serial Mom,-4.153740838,-0.395676237
Deconstructing Harry,6.304490899,-4.043781899
The Work and the Glory II: American Zion,-4.33414954,-0.858583619
Just Married,-5.112443996,-1.291448308
Clerks II,-2.689301862,3.512978524
Disturbing Behavior,-4.62537272,-1.530460963
All About Steve,-3.227395,-2.775153481
Best in Show,-0.95577672,0.760284921
Alone in the Dark,5.006238667,-8.052948483
Apollo 13,1.601247775,1.610364608
Inside Deep Throat,-4.702777667,1.651972751
Do the Right Thing,-0.100395554,0.428862946
Taxi to the Dark Side,-0.288732001,-0.262972099
